gatId,gatIdGr,street,houseNo,eldership,place,longitude,latitude,fullAddress,people on street
22191,344,Minsko pl.,20,Naujoji Vilnia,Vilnius,25.33693,54.64545,Minsko pl. 20,138
22326,485,Saulės g.,19A,Antakalnis,Vilnius,25.31191,54.69135,Saulės g. 19A,201
69216,2811,Vismaliukų Sodų 1-oji g.,27,Antakalnis,Vilnius,25.42596,54.75282,Vismaliukų Sodų 1-oji g. 27,40
24747,700,Žvaigždikių g.,20A,Antakalnis,Vilnius,25.40665,54.7245,Žvaigždikių g. 20A,127
22381,542,Telšių g.,3C,Naujininkai,Vilnius,25.2773,54.66214,Telšių g. 3C,159
371623,3739,Dvarkalnio g.,9,Antakalnis,Vilnius,25.36807,54.72875,Dvarkalnio g. 9,28
52058,2123,Žadiškių g.,6,Naujininkai,Vilnius,25.23728,54.63176,Žadiškių g. 6,3
352827,3699,Rietavo g.,37,Paneriai,Vilnius,25.14965,54.592,Rietavo g. 37,4
22299,458,Rokantiškių g.,117A,Antakalnis,Vilnius,25.37543,54.70646,Rokantiškių g. 117A,184
288011,3406,Meilės Lukšienės g.,87,Naujininkai,Vilnius,25.28694,54.60747,Meilės Lukšienės g. 87,20
22429,594,Vandens g.,25A,Naujoji Vilnia,Vilnius,25.35962,54.67168,Vandens g. 25A,155
284236,3399,Akalotės g.,40,Naujininkai,Vilnius,25.2834,54.60121,Akalotės g. 40,1
21979,123,Filaretų g.,27A,Senamiestis,Vilnius,25.3084,54.68438,Filaretų g. 27A,1340
22530,702,Žvirgždyno g.,8,Senamiestis,Vilnius,25.30688,54.6812,Žvirgždyno g. 8,49
85830,2856,Kairėnės Sodų g.,2A,Antakalnis,Vilnius,25.39003,54.74063,Kairėnės Sodų g. 2A,42
64992,2707,Girulių g.,25,Pašilaičiai,Vilnius,25.21535,54.74011,Girulių g. 25,1977
22533,705,Žygio g.,14B,Žirmūnai,Vilnius,25.29323,54.70732,Žygio g. 14B,1965
31861,935,Ūlos g.,1A,Naujoji Vilnia,Vilnius,25.4015,54.70116,Ūlos g. 1A,30
219565,3057,Germanų g.,68,Naujoji Vilnia,Vilnius,25.36884,54.64859,Germanų g. 68,14
52030,2109,Krakūnų g.,5,Naujininkai,Vilnius,25.22174,54.62913,Krakūnų g. 5,3
22310,469,Rygos g.,11B,Justiniškės,Vilnius,25.22483,54.71723,Rygos g. 11B,4024
284233,3389,Pinavijų g.,48,Naujoji Vilnia,Vilnius,25.44122,54.68478,Pinavijų g. 48,21
21889,28,Arimų g.,85,Naujoji Vilnia,Vilnius,25.43261,54.71331,Arimų g. 85,173
28263,829,Lazdynų g.,21,Lazdynai,Vilnius,25.21512,54.66879,Lazdynų g. 21,971
22405,568,Ūmėdžių g.,83A,Vilkpėdė,Vilnius,25.21064,54.63922,Ūmėdžių g. 83A,1051
22515,684,Žemaitės g.,21A,Vilkpėdė,Vilnius,25.25673,54.67113,Žemaitės g. 21A,1339
22127,276,Latgalių g.,11,Žvėrynas,Vilnius,25.24574,54.69664,Latgalių g. 11,81
230561,3095,Abromiškių g.,10A,Paneriai,Vilnius,25.08742,54.64795,Abromiškių g. 10A,29
124070,2966,Adolfo Baliūno g.,60,Naujoji Vilnia,Vilnius,25.39186,54.68559,Adolfo Baliūno g. 60,17
49172,1631,K. Semenavičiaus g.,15,Antakalnis,Vilnius,25.3531,54.71984,K. Semenavičiaus g. 15,189
297512,3470,Almino g.,3,Verkiai,Vilnius,25.279,54.78119,Almino g. 3,0
109337,2950,Dangeručio g.,8,Verkiai,Vilnius,25.27802,54.78125,Dangeručio g. 8,278
48349,2055,Pikutiškių g.,76A,Pašilaičiai,Vilnius,25.19468,54.74969,Pikutiškių g. 76A,192
303528,3484,Saulašarių g.,30,Antakalnis,Vilnius,25.41218,54.74316,Saulašarių g. 30,6
288111,3412,Stefanijos Ladigienės g.,8,Paneriai,Vilnius,25.11062,54.63754,Stefanijos Ladigienės g. 8,0
50876,1924,Šv. Jono Pauliaus II a.,2,Antakalnis,Vilnius,25.3052,54.6938,Šv. Jono Pauliaus II a. 2,0
22398,560,Žaliųjų Ežerų g.,104A,Verkiai,Vilnius,25.33318,54.77591,Žaliųjų Ežerų g. 104A,1074
30518,2098,Vėjo g.,13D,Paneriai,Vilnius,25.17481,54.59567,Vėjo g. 13D,186
69220,2813,Vismaliukų Sodų 3-ioji g.,1A,Antakalnis,Vilnius,25.42934,54.75133,Vismaliukų Sodų 3-ioji g. 1A,43
60624,2615,Gairinės g.,56,Naujininkai,Vilnius,25.23244,54.61136,Gairinės g. 56,94
368572,3735,Kopenhagos g.,10,Justiniškės,Vilnius,25.21067,54.7158,Kopenhagos g. 10,176
61884,1,Neravų g.,3B,Grigiškės,Vilnius,25.11462,54.67148,Neravų g. 3B,411
22422,586,Vaidilutės g.,37,Antakalnis,Vilnius,25.29404,54.73328,Vaidilutės g. 37,128
22170,322,Maironio g.,13C,Senamiestis,Vilnius,25.292,54.682,Maironio g. 13C,176
21982,126,Gaidžių g.,15A,Antakalnis,Vilnius,25.33655,54.73888,Gaidžių g. 15A,17
318067,3550,Terešiškių g.,15,Naujininkai,Vilnius,25.28954,54.60479,Terešiškių g. 15,4
241362,3145,Riterių g.,16,Žirmūnai,Vilnius,25.29056,54.71795,Riterių g. 16,168
22436,601,Vasaros g.,22B,Antakalnis,Vilnius,25.31265,54.69006,Vasaros g. 22B,87
53660,2421,Kelmijos Sodų 11-oji g.,16A,Naujininkai,Vilnius,25.24121,54.60416,Kelmijos Sodų 11-oji g. 16A,55
22098,247,Kolektyvo g.,3A,Verkiai,Vilnius,25.27773,54.72495,Kolektyvo g. 3A,546
24686,501,Kauno Vokės g. (Grigiškės),13A,Grigiškės,Grigiškės,25.07495,54.68106,Kauno Vokės g. 13A,155
60662,2634,Auros g.,10,Pilaitė,Vilnius,25.19022,54.68895,Auros g. 10,12
103600,2921,Bartų g.,15,Naujininkai,Vilnius,25.25782,54.65768,Bartų g. 15,155
246812,3189,Nendrių g.,8A,Naujoji Vilnia,Vilnius,25.4336,54.71319,Nendrių g. 8A,53
22250,405,Pašilaičių g.,19,Pašilaičiai,Vilnius,25.23341,54.73292,Pašilaičių g. 19,3694
22211,366,Naujakurių g.,1,Antakalnis,Vilnius,25.31971,54.71914,Naujakurių g. 1,152
50608,1847,Riaubonių g.,3B,Fabijoniškės,Vilnius,25.23453,54.75587,Riaubonių g. 3B,40
48381,1984,Šaulio g.,6,Fabijoniškės,Vilnius,25.23606,54.7569,Šaulio g. 6,41
48325,2043,Dagiliškių g.,1B,Pašilaičiai,Vilnius,25.18045,54.74461,Dagiliškių g. 1B,183
50444,1831,Tarandės g.,132,Pašilaičiai,Vilnius,25.17781,54.74475,Tarandės g. 132,297
22467,634,Vėdrynų g.,9,Antakalnis,Vilnius,25.4093,54.72354,Vėdrynų g. 9,8
22322,481,Samanų g.,1A,Antakalnis,Vilnius,25.41041,54.72364,Samanų g. 1A,38
242465,3139,Skirpstų g.,2A,Paneriai,Vilnius,25.09325,54.58916,Skirpstų g. 2A,2
24285,735,Karklėnų g.,5A,Naujoji Vilnia,Vilnius,25.42865,54.68697,Karklėnų g. 5A,682
267512,3289,Simono Grunau g.,129E,Pilaitė,Vilnius,25.16087,54.71293,Simono Grunau g. 129E,349
24271,708,G. Žemkalnio g.,21,Naujoji Vilnia,Vilnius,25.42366,54.705,G. Žemkalnio g. 21,13
55092,2541,Ivaniškių Sodų g.,4A,Naujoji Vilnia,Vilnius,25.45983,54.70638,Ivaniškių Sodų g. 4A,61
67032,2745,Ivaniškių Sodų 1-oji g.,10A,Naujoji Vilnia,Vilnius,25.46038,54.7067,Ivaniškių Sodų 1-oji g. 10A,21
22474,642,Čiobrelių g.,9,Naujoji Vilnia,Vilnius,25.42381,54.69896,Čiobrelių g. 9,21
67038,2748,Ivaniškių Sodų 4-oji g.,14A,Naujoji Vilnia,Vilnius,25.46497,54.70396,Ivaniškių Sodų 4-oji g. 14A,10
31885,960,Rokantos g.,13,Naujoji Vilnia,Vilnius,25.42485,54.67575,Rokantos g. 13,28
323162,3586,Adomo Varno g.,3,Paneriai,Vilnius,25.08824,54.64054,Adomo Varno g. 3,21
26992,2091,Kiaunių g.,25C,Paneriai,Vilnius,25.17054,54.59511,Kiaunių g. 25C,176
344421,3671,Tauragės g.,24B,Paneriai,Vilnius,25.21472,54.61531,Tauragės g. 24B,33
50710,1898,Ožkinių Sodų 3-ioji g.,13A,Verkiai,Vilnius,25.36844,54.77022,Ožkinių Sodų 3-ioji g. 13A,17
24552,515,Projektavimo g. (Grigiškės),15A,Grigiškės,Grigiškės,25.08211,54.66948,Projektavimo g. 15A,190
22256,411,Pergalės g.,36A,Naujoji Vilnia,Vilnius,25.41553,54.68307,Pergalės g. 36A,621
21908,50,Baltupio g.,69A,Verkiai,Vilnius,25.26638,54.73592,Baltupio g. 69A,2402
267511,3287,Pamedės g.,10,Pilaitė,Vilnius,25.14938,54.70107,Pamedės g. 10,0
22281,439,Pylimo g.,44B,Senamiestis,Vilnius,25.28297,54.67593,Pylimo g. 44B,1311
207398,2977,Aleksandro Kuršaičio g.,12A,Naujininkai,Vilnius,25.23872,54.62211,Aleksandro Kuršaičio g. 12A,60
124068,2967,Jeronimo Cicėno g.,1,Naujoji Vilnia,Vilnius,25.39789,54.68322,Jeronimo Cicėno g. 1,26
53434,2308,Eišiškių Sodų 6-oji g.,32A,Naujininkai,Vilnius,25.25472,54.62576,Eišiškių Sodų 6-oji g. 32A,37
28384,2080,Artojų g.,4A,Paneriai,Vilnius,25.09986,54.62701,Artojų g. 4A,43
22108,257,Kruopų g.,8A,Senamiestis,Vilnius,25.28,54.67469,Kruopų g. 8A,125
22011,157,Grikių g.,30,Naujoji Vilnia,Vilnius,25.43805,54.68594,Grikių g. 30,31
206255,2973,Mardasavo g.,75,Paneriai,Vilnius,25.07901,54.60505,Mardasavo g. 75,23
53732,2457,Kelmijos Sodų 47-oji g.,14,Naujininkai,Vilnius,25.25933,54.60166,Kelmijos Sodų 47-oji g. 14,26
50750,1918,Krakiškių Sodų 16-oji g.,3,Verkiai,Vilnius,25.34583,54.797,Krakiškių Sodų 16-oji g. 3,66
22375,536,Taikos g.,111B,Justiniškės,Vilnius,25.21163,54.71972,Taikos g. 111B,16009
52984,2140,Ungurių g.,2A,Lazdynai,Vilnius,25.20853,54.6536,Ungurių g. 2A,53
22224,379,P. Vileišio g.,18J,Antakalnis,Vilnius,25.30902,54.70391,P. Vileišio g. 18J,2855
241363,3146,Skaisterių g.,25A,Antakalnis,Vilnius,25.39982,54.70832,Skaisterių g. 25A,45
288112,3427,Liepiškių g.,50,Naujoji Vilnia,Vilnius,25.3589,54.66088,Liepiškių g. 50,60
95640,2886,Zofijos Gulevič g.,90,Naujoji Vilnia,Vilnius,25.36859,54.65876,Zofijos Gulevič g. 90,163
51074,1947,Gelvadiškių Sodų 1-oji g.,10A,Antakalnis,Vilnius,25.36162,54.75303,Gelvadiškių Sodų 1-oji g. 10A,21
278162,3372,Pilupėnų g.,16,Pilaitė,Vilnius,25.15119,54.72521,Pilupėnų g. 16,3
22031,177,J. Bretkūno g.,69A,Pilaitė,Vilnius,25.17608,54.71475,J. Bretkūno g. 69A,111
61716,2650,Grigalaukio g.,53,Pašilaičiai,Vilnius,25.21493,54.72665,Grigalaukio g. 53,759
61718,2651,Pumpėnų g.,8A,Pašilaičiai,Vilnius,25.21393,54.72655,Pumpėnų g. 8A,0
235015,3111,Murlinės g.,3,Rasos,Vilnius,25.3207,54.61862,Murlinės g. 3,0
297425,3462,Igno Šeiniaus g.,20,Naujininkai,Vilnius,25.3034,54.60816,Igno Šeiniaus g. 20,0
21969,113,Eitkūnų g.,1A,Pilaitė,Vilnius,25.17695,54.72281,Eitkūnų g. 1A,10
22166,318,A. Paškevič-Ciotkos g.,13B,Naujoji Vilnia,Vilnius,25.40831,54.69021,A. Paškevič-Ciotkos g. 13B,411
22364,524,Sudervės kel.,27,Šeškinė,Vilnius,25.23171,54.71437,Sudervės kel. 27,119
246763,3183,Rėžių g.,96,Paneriai,Vilnius,25.14523,54.61339,Rėžių g. 96,4
22188,340,Miglos g.,2M,Žvėrynas,Vilnius,25.24746,54.70144,Miglos g. 2M,415
21897,38,Aukštaičių g.,2,Senamiestis,Vilnius,25.29924,54.67924,Aukštaičių g. 2,3759
364773,3730,Viliaus Pėteraičio g.,50,Pilaitė,Vilnius,25.1544,54.71566,Viliaus Pėteraičio g. 50,1
50342,1791,Sakalaičių Sodų 2-oji g.,34,Naujininkai,Vilnius,25.27062,54.61375,Sakalaičių Sodų 2-oji g. 34,35
109324,2939,Duisburgo g.,19A,Pašilaičiai,Vilnius,25.21033,54.74645,Duisburgo g. 19A,20
28296,841,Pylimėlių g.,48,Antakalnis,Vilnius,25.35253,54.71724,Pylimėlių g. 48,574
22214,369,Nemenčinės pl.,39C,Antakalnis,Vilnius,25.34119,54.73621,Nemenčinės pl. 39C,1089
22450,617,Vilniaus g.,41C,Senamiestis,Vilnius,25.28004,54.68098,Vilniaus g. 41C,277
259336,3214,Sulos g.,97,Rasos,Vilnius,25.31905,54.63904,Sulos g. 97,0
67426,2776,Antano Gudaičio g.,3A,Paneriai,Vilnius,25.09096,54.64548,Antano Gudaičio g. 3A,210
53496,2339,Rodūnios Sodų 6-oji g.,16,Naujininkai,Vilnius,25.27573,54.62876,Rodūnios Sodų 6-oji g. 16,13
241361,3144,Pulko g.,3,Žirmūnai,Vilnius,25.2885,54.71789,Pulko g. 3,196
22164,315,M. K. Čiurlionio g.,9A,Naujamiestis,Vilnius,25.26436,54.68288,M. K. Čiurlionio g. 9A,1328
219816,3065,Papiškių g.,19D,Pilaitė,Vilnius,25.15162,54.71443,Papiškių g. 19D,88
241465,3148,Nalšios g.,15,Verkiai,Vilnius,25.27797,54.78689,Nalšios g. 15,0
30519,2019,Šarkytės g.,15A,Paneriai,Vilnius,25.17121,54.57503,Šarkytės g. 15A,26
67451,2786,Bajorų Sodų g.,67A,Verkiai,Vilnius,25.2487,54.76087,Bajorų Sodų g. 67A,82
60656,2631,Juditos Vaičiūnaitės g.,9A,Paneriai,Vilnius,25.17717,54.58745,Juditos Vaičiūnaitės g. 9A,51
49194,1999,Kryžiokų Sodų 2-oji g.,10A,Verkiai,Vilnius,25.35163,54.79285,Kryžiokų Sodų 2-oji g. 10A,257
50594,1840,Kruopiškių g.,7,Fabijoniškės,Vilnius,25.22943,54.74705,Kruopiškių g. 7,16
22350,510,Sodžiaus g.,71,Naujoji Vilnia,Vilnius,25.45205,54.68655,Sodžiaus g. 71,213
53414,2298,Vinciūniškių Sodų 18-oji g.,2,Antakalnis,Vilnius,25.4014,54.7621,Vinciūniškių Sodų 18-oji g. 2,6
28289,856,Vakaro g.,2,Lazdynai,Vilnius,25.18753,54.66576,Vakaro g. 2,415
28264,830,Lazdynėlių g.,33A,Lazdynai,Vilnius,25.19539,54.66213,Lazdynėlių g. 33A,1749
21977,121,Fabijoniškių g.,2F,Fabijoniškės,Vilnius,25.25297,54.72001,Fabijoniškių g. 2F,7374
22022,168,I. Kanto al.,19A,Pilaitė,Vilnius,25.17695,54.70437,I. Kanto al. 19A,2432
287768,3417,Astikų g.,30A,Pilaitė,Vilnius,25.19869,54.70124,Astikų g. 30A,0
53442,2312,Eišiškių Sodų 10-oji g.,1,Naujininkai,Vilnius,25.24963,54.62293,Eišiškių Sodų 10-oji g. 1,19
28283,850,Šalnos g.,30,Lazdynai,Vilnius,25.1873,54.66025,Šalnos g. 30,75
48377,2068,Mykolo Šulco g.,45,Pašilaičiai,Vilnius,25.20294,54.75199,Mykolo Šulco g. 45,77
22418,582,V. Mykolaičio-Putino g.,6A,Naujamiestis,Vilnius,25.26719,54.68374,V. Mykolaičio-Putino g. 6A,156
22090,239,Kernavės g.,35,Šnipiškės,Vilnius,25.2768,54.70699,Kernavės g. 35,906
21994,138,Geležinė g.,8A,Rasos,Vilnius,25.30645,54.66966,Geležinė g. 8A,156
24544,507,Statybininkų g. (Grigiškės),9C,Grigiškės,Grigiškės,25.0741,54.6752,Statybininkų g. 9C,58
29362,878,Prano Morkūno g.,5,Antakalnis,Vilnius,25.36945,54.72218,Prano Morkūno g. 5,29
49698,2094,Krakiškių g.,6B,Verkiai,Vilnius,25.34767,54.80078,Krakiškių g. 6B,176
267268,3278,Tautvilo g.,16,Verkiai,Vilnius,25.28659,54.7873,Tautvilo g. 16,0
22263,420,Pipirų g.,6A,Rasos,Vilnius,25.31573,54.6698,Pipirų g. 6A,34
21953,97,Dilgynės g.,9B,Naujoji Vilnia,Vilnius,25.33692,54.66961,Dilgynės g. 9B,44
284237,3398,Valčiūnų g.,1,Naujininkai,Vilnius,25.276,54.61296,Valčiūnų g. 1,0
51950,2100,Plikakalnio g.,35C,Paneriai,Vilnius,25.1629,54.5947,Plikakalnio g. 35C,88
296015,3453,Gotų g.,24,Naujoji Vilnia,Vilnius,25.37159,54.65443,Gotų g. 24,0
22082,231,Kauno g.,32B,Naujamiestis,Vilnius,25.26541,54.6709,Kauno g. 32B,1371
22129,278,Laurų g.,17,Antakalnis,Vilnius,25.3807,54.79715,Laurų g. 17,147
109343,2954,Netimero g.,3A,Verkiai,Vilnius,25.30375,54.78551,Netimero g. 3A,72
49290,2096,Kryžiokų g.,190A,Verkiai,Vilnius,25.36247,54.79507,Kryžiokų g. 190A,611
26991,2097,Kunigiškių g.,57B,Paneriai,Vilnius,25.17954,54.58674,Kunigiškių g. 57B,237
273163,3319,Moravų g.,15,Rasos,Vilnius,25.32693,54.6498,Moravų g. 15,0
22479,647,Šaltūnų g.,24,Lazdynai,Vilnius,25.22748,54.67921,Šaltūnų g. 24,146
30688,2037,Gamyklos g.,6,Naujininkai,Vilnius,25.26489,54.60656,Gamyklos g. 6,3
60038,2609,Gurių Sodų 29-oji g.,37,Naujoji Vilnia,Vilnius,25.36318,54.65437,Gurių Sodų 29-oji g. 37,37
48906,1610,Marcelijaus Martinaičio g.,103,Verkiai,Vilnius,25.26313,54.76909,Marcelijaus Martinaičio g. 103,117
60672,2639,Miškinių Sodų g.,13B,Naujininkai,Vilnius,25.23639,54.59097,Miškinių Sodų g. 13B,57
22199,354,Muitinės g.,33,Naujamiestis,Vilnius,25.26247,54.67777,Muitinės g. 33,102
273171,3351,Moluvėnų g.,1A,Paneriai,Vilnius,25.09359,54.65089,Moluvėnų g. 1A,55
269665,3300,Baltmiškio g.,16,Paneriai,Vilnius,25.1639,54.59098,Baltmiškio g. 16,13
262262,3224,Jono Kristupo Damelio g.,19,Paneriai,Vilnius,25.10682,54.64123,Jono Kristupo Damelio g. 19,11
60668,2637,Griežlių g.,28C,Naujininkai,Vilnius,25.28094,54.606,Griežlių g. 28C,22
109345,2943,Valerijono Protasevičiaus g.,8A,Verkiai,Vilnius,25.32098,54.80627,Valerijono Protasevičiaus g. 8A,118
273269,3326,Platelių g.,1,Verkiai,Vilnius,25.30821,54.78448,Platelių g. 1,13
53592,2387,Šiaurės Sodų 4-oji g.,1,Naujoji Vilnia,Vilnius,25.40588,54.70086,Šiaurės Sodų 4-oji g. 1,113
22400,562,Tuskulėnų g.,15A,Žirmūnai,Vilnius,25.29474,54.69941,Tuskulėnų g. 15A,4419
22209,364,Naugarduko g.,25B,Naujamiestis,Vilnius,25.26993,54.67614,Naugarduko g. 25B,2281
226473,3077,Račių g.,16A,Vilkpėdė,Vilnius,25.22738,54.65304,Račių g. 16A,0
81444,2854,Kirsnos g.,7B,Pilaitė,Vilnius,25.15542,54.71216,Kirsnos g. 7B,39
50034,1713,Vištyčio g.,1A,Pilaitė,Vilnius,25.17507,54.71374,Vištyčio g. 1A,184
352828,3700,Žiežmarių g.,86,Paneriai,Vilnius,25.15174,54.59786,Žiežmarių g. 86,18
22517,686,Žemoji g.,138,Naujoji Vilnia,Vilnius,25.39661,54.68213,Žemoji g. 138,382
351122,3690,Memorialo g.,6,Paneriai,Vilnius,25.17321,54.62877,Memorialo g. 6,26
22428,593,Valakupių g.,20,Antakalnis,Vilnius,25.317,54.73291,Valakupių g. 20,98
219564,3058,Keltų g.,94,Naujoji Vilnia,Vilnius,25.36748,54.65457,Keltų g. 94,11
269668,3312,Senasalio g.,15,Naujoji Vilnia,Vilnius,25.369,54.6542,Senasalio g. 15,106
49130,1997,Visalaukio g.,58A,Verkiai,Vilnius,25.35329,54.77078,Visalaukio g. 58A,70
49168,1629,V. Sezemano g.,13,Antakalnis,Vilnius,25.35364,54.71934,V. Sezemano g. 13,74
22430,595,Vandentiekio g.,29,Vilkpėdė,Vilnius,25.24371,54.66791,Vandentiekio g. 29,552
100246,2906,Smėlynės Sodų 3-ioji g.,16A,Antakalnis,Vilnius,25.36644,54.75825,Smėlynės Sodų 3-ioji g. 16A,42
69166,2794,Kmitos g.,1A,Verkiai,Vilnius,25.35301,54.80243,Kmitos g. 1A,51
24259,711,Stepono Batoro g.,15S,Naujoji Vilnia,Vilnius,25.3549,54.6917,Stepono Batoro g. 15S,362
109320,2937,Abiejų Tautų Respublikos pl.,44,Paneriai,Vilnius,25.09052,54.609,Abiejų Tautų Respublikos pl. 44,10
105644,2924,Bruknių g.,40,Antakalnis,Vilnius,25.40468,54.7173,Bruknių g. 40,0
21873,12,Aguonų g.,17D,Naujamiestis,Vilnius,25.2774,54.6744,Aguonų g. 17D,1254
22146,296,Liudvinavo g.,63A,Paneriai,Vilnius,25.12881,54.6389,Liudvinavo g. 63A,379
22537,1254,Krivių g.,12A,Senamiestis,Vilnius,25.30219,54.68352,Krivių g. 12A,1176
333413,3635,Osetinų g.,18,Naujoji Vilnia,Vilnius,25.34043,54.65131,Osetinų g. 18,83
22216,371,Neskučių g.,18D,Paneriai,Vilnius,25.1698,54.66415,Neskučių g. 18D,80
109316,2935,Ilgalaukio g.,16,Naujininkai,Vilnius,25.29643,54.65686,Ilgalaukio g. 16,8
206252,2972,Kazimiero Jelskio g.,9B,Lazdynai,Vilnius,25.2276,54.67815,Kazimiero Jelskio g. 9B,151
22107,256,Krokuvos g.,15B,Šnipiškės,Vilnius,25.28296,54.69721,Krokuvos g. 15B,1132
85949,2872,Dituvos g.,15D,Pilaitė,Vilnius,25.15705,54.71858,Dituvos g. 15D,283
26656,2076,Gunkliškių g.,2F,Paneriai,Vilnius,25.10536,54.62282,Gunkliškių g. 2F,14
296065,3458,Vytauto Kavolio g.,32,Naujininkai,Vilnius,25.29078,54.61575,Vytauto Kavolio g. 32,3
59560,2568,Angelavos g.,62,Pilaitė,Vilnius,25.16121,54.70109,Angelavos g. 62,57
49976,1684,Balsių Sodų 11-oji g.,115A,Verkiai,Vilnius,25.34873,54.79273,Balsių Sodų 11-oji g. 115A,81
67412,2769,Stasio Lozoraičio g.,145,Naujoji Vilnia,Vilnius,25.38904,54.66782,Stasio Lozoraičio g. 145,165
26652,2073,Vilkiškės g.,24A,Paneriai,Vilnius,25.0963,54.625,Vilkiškės g. 24A,113
49174,1632,M. Počobuto g.,5,Antakalnis,Vilnius,25.3478,54.72181,M. Počobuto g. 5,82
63864,2700,Vaidoto Daunio g.,22A,Verkiai,Vilnius,25.2554,54.74349,Vaidoto Daunio g. 22A,49
22253,408,Pelesos g.,24,Naujamiestis,Vilnius,25.28942,54.6711,Pelesos g. 24,823
22181,333,Mechanikų g.,116,Naujininkai,Vilnius,25.24116,54.62043,Mechanikų g. 116,420
21993,137,Geležinkelio g.,8C,Naujamiestis,Vilnius,25.2816,54.66962,Geležinkelio g. 8C,1262
300418,3477,Povilo Matulionio g.,88,Paneriai,Vilnius,25.17629,54.58975,Povilo Matulionio g. 88,0
53126,2153,Gelvadiškių Sodų 2-oji g.,30,Antakalnis,Vilnius,25.35893,54.75446,Gelvadiškių Sodų 2-oji g. 30,37
303524,3491,Albanų g.,38,Naujoji Vilnia,Vilnius,25.35932,54.65343,Albanų g. 38,225
24687,502,Naujoji g. (Grigiškės),15A,Grigiškės,Grigiškės,25.07577,54.68173,Naujoji g. 15A,104
28258,824,A. Gustaičio g.,12B,Naujininkai,Vilnius,25.27912,54.64536,A. Gustaičio g. 12B,65
50738,1912,Krakiškių Sodų 10-oji g.,23A,Verkiai,Vilnius,25.33681,54.79479,Krakiškių Sodų 10-oji g. 23A,50
249262,3200,Katniavos g.,4A,Pilaitė,Vilnius,25.15898,54.71974,Katniavos g. 4A,91
22147,297,Lizdeikos g.,10D,Antakalnis,Vilnius,25.31326,54.72757,Lizdeikos g. 10D,125
291866,3433,Užuovėjos g.,6,Paneriai,Vilnius,25.1726,54.57345,Užuovėjos g. 6,4
21939,83,D. Poškos g.,44A,Žvėrynas,Vilnius,25.24638,54.69339,D. Poškos g. 44A,415
219562,3064,Juozo Ereto g.,23A,Naujoji Vilnia,Vilnius,25.37704,54.66514,Juozo Ereto g. 23A,23
22525,695,Žirnių g.,34,Naujininkai,Vilnius,25.29085,54.65565,Žirnių g. 34,105
284369,3390,Adolfo Šapokos g.,42A,Naujoji Vilnia,Vilnius,25.37365,54.66239,Adolfo Šapokos g. 42A,17
49964,1678,Balsių Sodų 5-oji g.,1B,Verkiai,Vilnius,25.34807,54.78778,Balsių Sodų 5-oji g. 1B,61
24742,792,A. Voldemaro g.,14A,Naujoji Vilnia,Vilnius,25.42779,54.70147,A. Voldemaro g. 14A,19
53594,2388,Šiaurės Sodų 5-oji g.,32,Naujoji Vilnia,Vilnius,25.40322,54.70474,Šiaurės Sodų 5-oji g. 32,67
267271,3283,Terasų g.,3A,Naujininkai,Vilnius,25.25304,54.66073,Terasų g. 3A,29
284564,3387,Trempų g.,46,Pilaitė,Vilnius,25.16006,54.72494,Trempų g. 46,16
85951,2873,Vorupės g.,33B,Pilaitė,Vilnius,25.15326,54.71886,Vorupės g. 33B,194
30986,912,Kazio Borutos g.,5,Verkiai,Vilnius,25.26103,54.74555,Kazio Borutos g. 5,547
22382,543,Tilto g.,11C,Senamiestis,Vilnius,25.28537,54.68792,Tilto g. 11C,346
49914,1653,Žuvinto g.,3A,Verkiai,Vilnius,25.25825,54.74723,Žuvinto g. 3A,60
49974,1683,Balsių Sodų 10-oji g.,1,Verkiai,Vilnius,25.35086,54.79137,Balsių Sodų 10-oji g. 1,55
29268,876,Pilaitės pr.,32,Pilaitė,Vilnius,25.20221,54.70218,Pilaitės pr. 32,13
244465,3155,Daugų g.,2,Naujininkai,Vilnius,25.29547,54.65951,Daugų g. 2,36
50620,1853,Daniliškių g.,6D,Paneriai,Vilnius,25.13142,54.60938,Daniliškių g. 6D,90
22070,218,Kaminkelio g.,1D,Naujininkai,Vilnius,25.27483,54.65825,Kaminkelio g. 1D,1169
48806,2014,Padekaniškių g.,34,Pilaitė,Vilnius,25.16008,54.70752,Padekaniškių g. 34,215
22435,600,Vasario 16-osios g.,3,Naujamiestis,Vilnius,25.2726,54.6915,Vasario 16-osios g. 3,316
21991,135,Gedimino pr.,37A,Naujamiestis,Vilnius,25.26768,54.68951,Gedimino pr. 37A,1853
24741,791,Vilkpėdės g.,6J,Vilkpėdė,Vilnius,25.24568,54.66291,Vilkpėdės g. 6J,590
48798,2025,Senosios Pilaitės kel.,7,Pilaitė,Vilnius,25.19729,54.70445,Senosios Pilaitės kel. 7,0
60652,2629,Saidžiukų g.,12A,Paneriai,Vilnius,25.16592,54.58631,Saidžiukų g. 12A,37
21951,95,Didžioji g.,22B,Senamiestis,Vilnius,25.28857,54.67842,Didžioji g. 22B,357
64994,2708,Eitminų g.,25,Pašilaičiai,Vilnius,25.21854,54.74212,Eitminų g. 25,1577
22121,270,Labdarių g.,4A,Senamiestis,Vilnius,25.28029,54.68526,Labdarių g. 4A,156
21880,19,Alytaus g.,8,Naujininkai,Vilnius,25.28963,54.66363,Alytaus g. 8,56
