Upload_Record_ID,Konteinerio_Nr,Konteinerio_RFID,Konteinerio_capacity,Konteinerio_area,Konteinerio_street,Konteinerio_namas,Driver,Automobilis,Pickup_date__time,Weight_kg_,lift_point_latitude,Lift_point_longitude,Data_submission_date__time,Zona,date,season,people_on_street_nearest_avg3
1188634,13-L-212070,E200001D731302541020E28F,1.1,Vilniaus m.,Kirtimų g.,57C,Ekonovus,,6:28:00 AM,0.036,54.6158,25.1545,7:02:00 AM,Vilniaus m. BA3,11/23/2020,Spring,322.6666667
1188637,13-L-220869,E20047052EE06026CC5A010F,1.1,Vilniaus m.,Kirtimų g.,57C,Ekonovus,,6:29:00 AM,0.043,54.6158,25.1545,7:02:00 AM,Vilniaus m. BA3,7/20/2022,Spring,322.6666667
1188636,13-L-220669,E200470CBE106026454D010C,1.1,Vilniaus m.,Kirtimų g.,57C,Ekonovus,,6:29:00 AM,0.042,54.6158,25.1545,7:02:00 AM,Vilniaus m. BA3,8/1/2022,Spring,322.6666667
1191991,13-L-420061,E200470D20B060264B77010B,0.24,Vilniaus m.,Raudonupio g.,5,Ekonovus,,11:28:00 AM,0.028,54.7465,25.2294,11:32:00 AM,Vilniaus m. BA1,9/5/2022,Summer,24.33333333
1194372,13-L-400099,E200001B360502081010B620,1.1,Vilniaus m.,Skersinės g.,17,Ekonovus,,3:39:00 PM,0.1565,54.7654,25.2673,3:52:00 PM,Vilniaus m. BA1,8/30/2019,Winter,140
1194373,13-L-414933,E200001C36190132251065EA,1.1,Vilniaus m.,Skersinės g.,17,Ekonovus,,3:39:00 PM,0.0025,54.7654,25.2673,3:52:00 PM,Vilniaus m. BA1,9/3/2020,Winter,140
1189901,13-L-417942,0512021373FEDCBA00012591,0.24,Vilniaus m.,Svarstyklių g.,8,Ekonovus,,8:19:00 AM,0.0275,54.7529,25.236,8:32:00 AM,Vilniaus m. BA1,12/14/2021,Autumn,37.66666667
1190392,13-L-207068,E20000175713020525801235,1.1,Vilniaus m.,V. A. Graičiūno g.,30,Ekonovus,,8:22:00 AM,0.0415,54.6123,25.1556,9:02:00 AM,Vilniaus m. BA3,9/10/2020,Spring,298.3333333
1190391,13-L-220909,E200470F03006026699C010F,1.1,Vilniaus m.,V. A. Graičiūno g.,30,Ekonovus,,8:21:00 AM,0.043,54.6125,25.1559,9:02:00 AM,Vilniaus m. BA3,8/5/2022,Spring,298.3333333
1190394,13-L-220862,E2004716ABD06026E4290106,1.1,Vilniaus m.,V. A. Graičiūno g.,30,Ekonovus,,8:23:00 AM,0.039,54.6122,25.1567,9:02:00 AM,Vilniaus m. BA3,7/19/2022,Spring,298.3333333
1189924,13-L-221666,E20047010CF060268A3B0108,1.1,Vilniaus m.,V. A. Graičiūno g.,34,Ekonovus,,7:55:00 AM,0.0415,54.611,25.163,8:32:00 AM,Vilniaus m. BA3,11/24/2020,Autumn,306.3333333
1189926,13-L-215238,E200001C36180070101026EB,1.1,Vilniaus m.,V. A. Graičiūno g.,34,Ekonovus,,7:55:00 AM,0.033,54.6119,25.1623,8:32:00 AM,Vilniaus m. BA3,10/16/2020,Autumn,298.3333333
1189925,13-L-204232,E200001706160249177062E8,1.1,Vilniaus m.,V. A. Graičiūno g.,34,Ekonovus,,7:55:00 AM,0.0415,54.611,25.163,8:32:00 AM,Vilniaus m. BA3,5/12/2018,Autumn,306.3333333
1189930,13-L-217458,0512021373FEDCBA00019700,1.1,Vilniaus m.,V. A. Graičiūno g.,34,Ekonovus,,7:59:00 AM,0.041,54.6111,25.1611,8:32:00 AM,Vilniaus m. BA3,11/15/2022,Autumn,298.3333333
1189927,13-L-204219,E2000017061601421770620F,1.1,Vilniaus m.,V. A. Graičiūno g.,34,Ekonovus,,7:56:00 AM,0.0395,54.612,25.162,8:32:00 AM,Vilniaus m. BA3,5/12/2018,Autumn,298.3333333
1190211,13-L-110370,4000000ECD0B8E,0.12,Vilniaus m.,V. Smakausko g.,27-2,Ecoservice,,8:19:00 AM,0.008,54.7535,25.2039,8:52:00 AM,Vilniaus m. BA4,5/22/2018,Autumn,80.66666667
1190208,13-L-137609,4000000ECCA6FB,0.24,Vilniaus m.,V. Smakausko g.,27-2,Ecoservice,,8:19:00 AM,0.024,54.7535,25.2039,8:52:00 AM,Vilniaus m. BA4,6/5/2020,Autumn,80.66666667
1190187,13-L-115228,4000000ECBB54C,0.12,Vilniaus m.,V. Smakausko g.,27-2,Ecoservice,,8:18:00 AM,0.008,54.7535,25.2039,8:50:00 AM,Vilniaus m. BA4,5/1/2018,Summer,80.66666667
1192447,13-L-125575,4000000ECCAB78,0.24,Vilniaus m.,Vakarinė g.,64,Ecoservice,,11:47:00 AM,0.036,54.7307,25.206,12:20:00 PM,Vilniaus m. BA4,5/22/2018,Autumn,265.6666667
1192430,13-L-125952,4000000ECD6646,0.24,Vilniaus m.,Vakarinė g.,84,Ecoservice,,11:44:00 AM,0.02,54.7299,25.2067,12:16:00 PM,Vilniaus m. BA4,7/23/2018,Autumn,244
1192438,13-L-126700,4000000ECD070A,0.12,Vilniaus m.,Vakarinė g.,86,Ecoservice,,11:46:00 AM,0.008,54.7299,25.2062,12:18:00 PM,Vilniaus m. BA4,5/28/2018,Autumn,250.6666667
1193443,13-L-135700,4000000ECC769C,0.24,Vilniaus m.,Vincento Gorskio g.,19A-2,Ecoservice,,1:19:00 PM,0.008,54.7549,25.2009,1:52:00 PM,Vilniaus m. BA4,5/3/2019,Summer,188.6666667
1193315,13-L-131579,4000000ECEBB18,0.24,Vilniaus m.,Vincento Gorskio g.,6A,Ecoservice,,1:07:00 PM,0.026,54.7541,25.1989,1:40:00 PM,Vilniaus m. BA4,11/19/2018,Spring,117.3333333
1189858,13-L-128677,4000000ECE98E5,0.24,Vilniaus m.,Žozefo Pusjė g.,22-4,Ecoservice,,7:55:00 AM,0.028,54.7532,25.2047,8:28:00 AM,Vilniaus m. BA4,8/21/2018,Autumn,80.66666667
1189965,13-L-114941,4000000ECD0825,0.24,Vilniaus m.,Žozefo Pusjė g.,24-4,Ecoservice,,8:02:00 AM,0.022,54.754,25.2045,8:34:00 AM,Vilniaus m. BA4,5/22/2018,Winter,80.66666667
1189967,13-L-119618,4000000ECD1783,0.12,Vilniaus m.,Žozefo Pusjė g.,31,Ecoservice,,8:02:00 AM,0.006,54.754,25.2045,8:34:00 AM,Vilniaus m. BA4,6/25/2018,Winter,80.66666667
1191974,13-L-406668,E200001C360901421530702F,0.12,Vilniaus m.,Antano Gelgaudo g.,23,Ekonovus,,11:19:00 AM,0.0125,54.7481,25.2296,11:32:00 AM,Vilniaus m. BA1,8/30/2019,Summer,59
1191887,13-L-406694,E200001C360902411560D7D4,0.24,Vilniaus m.,Antano Gelgaudo g.,3,Ekonovus,,11:09:00 AM,0.0165,54.7465,25.2259,11:22:00 AM,Vilniaus m. BA1,8/30/2019,Spring,16.33333333
1193881,13-L-404974,E200001B360501942000AC3D,0.24,Vilniaus m.,Bajorų kelio 1-oji g.,32,Ekonovus,,2:32:00 PM,0.009,54.7642,25.2533,2:42:00 PM,Vilniaus m. BA1,8/30/2019,Autumn,42.66666667
1193545,13-L-411140,E200001C361502081010B620,0.24,Vilniaus m.,Bajorų Sodų 10-oji g.,10,Ekonovus,,1:26:00 PM,0.0095,54.7571,25.2549,2:02:00 PM,Vilniaus m. BA1,10/2/2019,Autumn,35.66666667
1194249,13-L-135807,4000000EC76E93,5,Vilniaus m.,Gabijos g.,35,Ecoservice,,2:58:00 PM,0.266,54.7348,25.2217,3:30:00 PM,Vilniaus m. BA4,4/13/2019,Autumn,2219
1188985,13-L-138833,4000000EC75D50,5,Vilniaus m.,Genių g.,24,Ecoservice,,6:55:00 AM,0.108,54.6885,25.4256,7:28:00 AM,Vilniaus m. BA2,12/26/2018,Spring,1819.666667
1188996,13-L-139226,4000000EC75B04,5,Vilniaus m.,Genių g.,26,Ecoservice,,6:58:00 AM,0.222,54.6893,25.4255,7:30:00 AM,Vilniaus m. BA2,3/22/2020,Spring,1664.666667
1193799,13-L-144511,4000000EC72061,5,Vilniaus m.,Girulių g.,10A,Ecoservice,,1:56:00 PM,0.188,54.7385,25.2168,2:28:00 PM,Vilniaus m. BA4,12/21/2022,Summer,2589.666667
1194780,13-L-137763,4000000EC6D70F,5,Vilniaus m.,Justiniškių g.,34,Ecoservice,,6:58:00 PM,0.118,54.7145,25.2183,7:30:00 PM,Vilniaus m. BA4,5/12/2020,Spring,6736.333333
1188728,13-L-133841,4000000EC76F0B,5,Vilniaus m.,Justiniškių g.,86,Ecoservice,,6:39:00 AM,0.213,54.723,25.2207,7:12:00 AM,Vilniaus m. BA4,9/18/2018,Summer,3986.666667
1191410,13-L-135797,4000000EC77052,5,Vilniaus m.,Medeinos g.,1,Ecoservice,,9:43:00 AM,0.25,54.7293,25.2205,10:16:00 AM,Vilniaus m. BA4,4/13/2019,Winter,2009
1193531,13-L-140958,4000000EC6ECA1,5,Vilniaus m.,Mildos g.,5,Ecoservice,,1:25:00 PM,0.142,54.6958,25.3122,1:58:00 PM,Vilniaus m. BA2,9/29/2020,Autumn,329.3333333
1189138,13-L-139737,4.00E+13,5,Vilniaus m.,Parko g.,42,Ecoservice,,7:05:00 AM,0.226,54.6871,25.4259,7:38:00 AM,Vilniaus m. BA2,11/11/2019,Autumn,2488
1189267,13-L-138854,4000000EC75D06,5,Vilniaus m.,Parko g.,63A,Ecoservice,,7:15:00 AM,0.176,54.6847,25.4273,7:48:00 AM,Vilniaus m. BA2,12/26/2018,Winter,2488
1194581,13-L-133452,4000000EC75AEE,5,Vilniaus m.,Pašilaičių g.,9,Ecoservice,,4:06:00 PM,0.184,54.7324,25.2317,4:38:00 PM,Vilniaus m. BA4,10/22/2018,Summer,5581.333333
1193303,13-L-139334,4000000EC71DCD,5,Vilniaus m.,Peteliškių g.,16,Ecoservice,,1:04:00 PM,0.116,54.684,25.3163,1:36:00 PM,Vilniaus m. BA2,2/25/2020,Winter,430
1190847,13-L-137714,4000000EC6D724,5,Vilniaus m.,Saulėtekio al.,16,Ecoservice,,9:04:00 AM,0.136,54.7267,25.33,9:36:00 AM,Vilniaus m. BA2,5/29/2020,Summer,90
1194865,13-L-139844,4000003381F9AA,5,Vilniaus m.,Taikos g.,127,Ecoservice,,7:54:00 PM,0.138,54.7176,25.2144,8:26:00 PM,Vilniaus m. BA4,10/4/2019,Summer,5485
1194845,13-L-137762,4000000EC706B6,5,Vilniaus m.,Taikos g.,132A,Ecoservice,,7:43:00 PM,0.216,54.715,25.215,8:16:00 PM,Vilniaus m. BA4,5/12/2020,Spring,6736.333333
1194804,13-L-137989,4000003381D812,5,Vilniaus m.,Taikos g.,257,Ecoservice,,7:18:00 PM,0.184,54.7097,25.213,7:50:00 PM,Vilniaus m. BA4,10/16/2019,Spring,474.6666667
1194815,13-L-139500,4000003381983D,5,Vilniaus m.,Taikos g.,263B,Ecoservice,,7:23:00 PM,0.005,54.7085,25.2128,7:56:00 PM,Vilniaus m. BA4,1/17/2020,Spring,474.6666667
1194617,13-L-139236,4000003381C9CB,5,Vilniaus m.,Taikos g.,44,Ecoservice,,4:21:00 PM,0.248,54.7209,25.2204,4:54:00 PM,Vilniaus m. BA4,3/22/2020,Autumn,5075
1193860,13-L-139759,4.00E+13,5,Vilniaus m.,V. Grybo g.,38,Ecoservice,,2:01:00 PM,0.2,54.7068,25.3176,2:34:00 PM,Vilniaus m. BA2,11/5/2019,Autumn,613.6666667
1194486,13-L-107344,4000000EC6F6D0,5,Vilniaus m.,Vytauto Žalakevičiaus g.,6,Ecoservice,,3:35:00 PM,0.168,54.7263,25.3205,4:08:00 PM,Vilniaus m. BA2,5/1/2018,Spring,407
1193341,13-L-414488,E200001C3619012424905D3E,0.12,Vilniaus m.,Bajorų Sodų 10-oji g.,12,Ekonovus,,1:28:00 PM,0.007,54.7566,25.2544,1:42:00 PM,Vilniaus m. BA1,9/14/2020,Spring,35.66666667
1193462,13-L-404452,E200001B3605017120509851,0.24,Vilniaus m.,Bajorų Sodų 13-oji g.,15,Ekonovus,,1:43:00 PM,0.02,54.7578,25.2532,1:52:00 PM,Vilniaus m. BA1,8/30/2019,Summer,39.33333333
1189623,13-L-404908,E200001B3605016720008F83,0.24,Vilniaus m.,Bajorų Sodų 24-oji g.,9,Ekonovus,,7:39:00 AM,0.0085,54.7572,25.2418,8:12:00 AM,Vilniaus m. BA1,8/30/2019,Winter,12.33333333
1188889,13-L-404413,E200001B3605003320700AE8,0.24,Vilniaus m.,Bajorų sodų 26-oji g.,2,Ekonovus,,7:17:00 AM,0.003,54.7581,25.2436,7:22:00 AM,Vilniaus m. BA1,8/30/2019,Winter,14
1192906,13-L-208257,E2000017840101791930507B,1.1,Vilniaus m.,Žarijų g.,6,Ekonovus,,12:24:00 PM,0.0345,54.6396,25.1362,1:02:00 PM,Vilniaus m. BA3,10/24/2018,Winter,198
1192918,13-L-217871,0512021373FEDCBA00019287,0.24,Vilniaus m.,Žarijų g.,6,Ekonovus,,12:27:00 PM,0.0085,54.6421,25.1382,1:02:00 PM,Vilniaus m. BA3,11/30/2021,Winter,194.3333333
1192908,13-L-219125,0512021373FEDCBA00086276,1.1,Vilniaus m.,Žarijų g.,6,Ekonovus,,12:24:00 PM,0.0375,54.6396,25.1362,1:02:00 PM,Vilniaus m. BA3,11/17/2022,Winter,198
1191971,13-L-415086,E200001C361802130800C04E,0.24,Vilniaus m.,Antano Gelgaudo g.,26,Ekonovus,,11:18:00 AM,0.028,54.7486,25.2299,11:32:00 AM,Vilniaus m. BA1,9/27/2021,Summer,59
1192059,13-L-419212,E2004703E7106026B7DD010B,0.24,Vilniaus m.,Notiškių g.,8,Ekonovus,,11:34:00 AM,0.0075,54.7466,25.2323,11:42:00 AM,Vilniaus m. BA1,4/8/2022,Autumn,35.66666667
1190934,13-L-220988,E200470364906026AFB5010C,1.1,Vilniaus m.,Maksimiškių g.,5,Ekonovus,,9:04:00 AM,0.041,54.6699,25.1735,9:42:00 AM,Vilniaus m. BA3,8/25/2022,Summer,97
1190933,13-L-212224,E200001D7313018509509F44,1.1,Vilniaus m.,Maksimiškių g.,5,Ekonovus,,9:04:00 AM,0.036,54.6699,25.1735,9:42:00 AM,Vilniaus m. BA3,2/1/2020,Summer,97
1190935,13-L-219301,0512021373FEDCBA00064389,1.1,Vilniaus m.,Maksimiškių g.,5,Ekonovus,,9:04:00 AM,0.0405,54.6699,25.1735,9:42:00 AM,Vilniaus m. BA3,11/26/2021,Summer,97
1192320,13-L-145032,4000000EE05302,0.24,Vilniaus m.,Ežeraičio g.,1D,Ecoservice,,11:36:00 AM,0.012,54.7247,25.2025,12:08:00 PM,Vilniaus m. BA4,4/6/2023,Summer,29.66666667
1192624,13-L-126345,4000000ECD0634,0.24,Vilniaus m.,Augustų g.,21A-2,Ecoservice,,12:08:00 PM,0.054,54.7402,25.1942,12:40:00 PM,Vilniaus m. BA4,6/18/2018,Spring,72.66666667
1192616,13-L-135787,4000000ECC7647,0.24,Vilniaus m.,Augustų g.,41,Ecoservice,,12:04:00 PM,0.014,54.7404,25.1927,12:36:00 PM,Vilniaus m. BA4,4/13/2019,Spring,72.66666667
1191594,13-L-109606,4000000ECD1A1A,0.24,Vilniaus m.,Edinburgo g.,12,Ecoservice,,10:10:00 AM,0.026,54.746,25.2154,10:42:00 AM,Vilniaus m. BA4,7/23/2018,Summer,62.33333333
1192436,13-L-107008,4000000EC6F6D6,0.77,Vilniaus m.,Elniakampio g.,4,Ecoservice,,11:45:00 AM,0.025,54.74,25.3127,12:18:00 PM,Vilniaus m. BA2,5/22/2018,Autumn,1057.333333
1192306,13-L-118375,4000000EC7343B,0.12,Vilniaus m.,Ežeraičio g.,20,Ecoservice,,11:29:00 AM,0.012,54.7238,25.2034,12:04:00 PM,Vilniaus m. BA4,6/4/2018,Summer,64
1189003,13-L-137936,4000000ED27D90,0.24,Vilniaus m.,Fridricho Gedkanto g.,2E,Ecoservice,,7:00:00 AM,0.024,54.7493,25.2062,7:32:00 AM,Vilniaus m. BA4,2/14/2020,Spring,56
1190420,13-L-304363,2.02E+23,5,Vilniaus m.,Smolensko g.,6,Ekonovus,,8:25:00 AM,0.1505,54.6711,25.2588,9:02:00 AM,Vilniaus m. BA5,11/30/2019,Spring,1564
1187948,13-L-308853,E200001C3616018010009CBE,5,Vilniaus m.,Sporto g.,12,Ekonovus,,5:15:00 AM,0.15,54.6948,25.2979,5:52:00 AM,Vilniaus m. BA5,11/25/2020,Summer,505.6666667
1188023,13-L-304378,2.02E+23,5,Vilniaus m.,Stumbrų g.,26B,Ekonovus,,5:27:00 AM,0.155,54.7014,25.2557,6:02:00 AM,Vilniaus m. BA5,11/30/2019,Autumn,868.3333333
1187536,13-L-304393,2.02E+23,3,Vilniaus m.,T. Kosciuškos g.,11,Ekonovus,,4:19:00 AM,0.111,54.691,25.3019,4:52:00 AM,Vilniaus m. BA5,11/30/2019,Spring,41
1191363,13-L-215160,E200001C361802141020BE37,0.24,Vilniaus m.,Valakų g.,3,Ekonovus,,10:06:00 AM,0.0165,54.6103,25.2706,10:12:00 AM,Vilniaus m. BA3,11/24/2020,Autumn,61.66666667
1191207,13-L-300252,2.02E+23,5,Vilniaus m.,Žemaitės g.,15C,Ekonovus,,9:21:00 AM,0.165,54.6706,25.2556,10:02:00 AM,Vilniaus m. BA5,11/30/2019,Spring,2022.333333
1193481,13-L-217842,0512021373FEDCBA00019316,0.24,Vilniaus m.,Juozapo Strumilos g.,24,Ekonovus,,1:16:00 PM,0.009,54.6083,25.2447,1:52:00 PM,Vilniaus m. BA3,11/11/2021,Summer,34.66666667
1193379,13-L-203007,E20000170616017017006D61,0.24,Vilniaus m.,Dusinėnų g.,105,Ekonovus,,1:27:00 PM,0.027,54.6081,25.2456,1:42:00 PM,Vilniaus m. BA3,5/12/2018,Spring,34.66666667
1193378,13-L-213140,E200001C3618009014703D21,0.24,Vilniaus m.,Dusinėnų g.,49-1,Ekonovus,,1:26:00 PM,0.0165,54.6084,25.2457,1:42:00 PM,Vilniaus m. BA3,8/26/2020,Spring,34.66666667
1194593,13-L-217150,0512021373FEDCBA00035783,0.24,Vilniaus m.,Sakalaičių Sodų 4-oji g.,36,Ekonovus,,4:38:00 PM,0.0175,54.6144,25.2682,4:42:00 PM,Vilniaus m. BA3,6/29/2021,Autumn,69
1193670,13-L-221595,E2004700FF206026895E0111,0.24,Vilniaus m.,Dusinėnų g.,176,Ekonovus,,2:02:00 PM,0.032,54.6065,25.2487,2:12:00 PM,Vilniaus m. BA3,3/31/2023,Winter,91.66666667
1194457,13-L-222138,E20047020730602699DF010F,0.24,Vilniaus m.,Sakalaičių Sodų 6-oji g.,38A,Ekonovus,,3:53:00 PM,0.016,54.6179,25.2664,4:02:00 PM,Vilniaus m. BA3,4/15/2022,Spring,49.33333333
1193494,13-L-215879,E200001C36190109229052F2,0.24,Vilniaus m.,Dusinėnų g.,50,Ekonovus,,1:47:00 PM,0.0335,54.609,25.2488,1:52:00 PM,Vilniaus m. BA3,3/8/2021,Autumn,110.6666667
1193261,13-L-220875,E20047141FF06026BB6B0111,0.24,Vilniaus m.,Dusinėnų g.,77,Ekonovus,,1:23:00 PM,0.0065,54.6083,25.2471,1:32:00 PM,Vilniaus m. BA3,7/21/2022,Winter,110
1187803,13-L-312835,E200470E39C060265D08010B,2.5,Vilniaus m.,Šatrijos g.,1,Ekonovus,,4:53:00 AM,0.088,54.7006,25.2731,5:32:00 AM,Vilniaus m. BA5,8/26/2022,Winter,405
1189351,13-L-304386,2.02E+23,5,Vilnius,Oršos,4,Ekonovus,,7:11:00 AM,0.15,54.7038,25.275,7:52:00 AM,Vilniaus m. BA5,11/30/2019,Spring,243
1193164,13-L-216514,0512021373FEDCBA00035244,0.24,Vilniaus m.,J. Strumilos g.,30,Ekonovus,,1:15:00 PM,0.007,54.6082,25.2447,1:22:00 PM,Vilniaus m. BA3,4/26/2021,Autumn,18
1194726,13-L-221325,E20047141E106026BB4D0112,5,Vilniaus m.,Gudų g.,9,Ekonovus,,6:04:00 PM,0.1505,54.6673,25.2877,6:42:00 PM,Vilniaus m. BA3,10/31/2022,Winter,301.6666667
1194781,13-L-220108,E2004708D920602606FE0114,5,Vilniaus m.,Kaminkelio g.,17,Ekonovus,,6:51:00 PM,0.1955,54.6592,25.2785,7:32:00 PM,Vilniaus m. BA3,11/17/2022,Spring,898
1194782,13-L-221959,E2004701818060269184010B,5,Vilniaus m.,Kapsų g.,3,Ekonovus,,6:53:00 PM,0.1655,54.661,25.2755,7:32:00 PM,Vilniaus m. BA3,1/0/1900,Spring,946
1191760,13-L-218929,0512021373FEDCBA00085471,1.1,Vilniaus m.,Mechanikų g.,79,Ekonovus,,10:24:00 AM,0.035,54.6206,25.2455,11:02:00 AM,Vilniaus m. BA3,5/9/2022,Winter,1132.666667
1191759,13-L-216325,E2801105200073193FFF0A9C,1.1,Vilniaus m.,Mechanikų g.,79,Ekonovus,,10:23:00 AM,0.0425,54.6205,25.2455,11:02:00 AM,Vilniaus m. BA3,2/9/2021,Winter,992.6666667
1191761,13-L-218537,0512021373FEDCBA00063255,1.1,Vilniaus m.,Mechanikų g.,79,Ekonovus,,10:24:00 AM,0.0405,54.6206,25.2456,11:02:00 AM,Vilniaus m. BA3,8/24/2021,Winter,1132.666667
1191758,13-L-201819,E20000170616028215807BA9,0.77,Vilniaus m.,Mechanikų g.,79,Ekonovus,,10:23:00 AM,0.026,54.6206,25.2455,11:02:00 AM,Vilniaus m. BA3,5/12/2018,Winter,1132.666667
1191762,13-L-219666,E200471750406026EE700110,1.1,Vilniaus m.,Mechanikų g.,98,Ekonovus,,10:26:00 AM,0.039,54.619,25.2456,11:02:00 AM,Vilniaus m. BA3,1/18/2022,Winter,979
1194728,13-L-213869,E200001C3618018007209D2E,5,Vilniaus m.,Stadiono g.,9,Ekonovus,,6:09:00 PM,0.1705,54.669,25.2916,6:42:00 PM,Vilniaus m. BA3,11/5/2020,Winter,442.6666667
1193759,13-L-220469,E2004708F780602608E40111,1.1,Vilniaus m.,Telšių g.,9E,Ekonovus,,1:42:00 PM,0.0395,54.6628,25.2773,2:22:00 PM,Vilniaus m. BA3,8/19/2022,Spring,107.6666667
1193757,13-L-207469,E2000017060D00850350F0AA,1.1,Vilniaus m.,Telšių g.,9E,Ekonovus,,1:40:00 PM,0.0395,54.6628,25.2773,2:22:00 PM,Vilniaus m. BA3,9/28/2018,Spring,107.6666667
1193756,13-L-221706,E200470111C060268A88010D,1.1,Vilniaus m.,Telšių g.,9E,Ekonovus,,1:40:00 PM,0.0405,54.6628,25.2773,2:22:00 PM,Vilniaus m. BA3,12/20/2022,Spring,107.6666667
1191064,13-L-220963,E200470374B06026B0B70110,1.1,Vilniaus m.,Oreivių g.,32,Ekonovus,,9:18:00 AM,0.0425,54.6478,25.2763,9:52:00 AM,Vilniaus m. BA3,8/17/2022,Winter,560.3333333
1191065,13-L-212004,E200001D731302051020B88A,1.1,Vilniaus m.,Oreivių g.,32,Ekonovus,,9:18:00 AM,0.0345,54.6471,25.2764,9:52:00 AM,Vilniaus m. BA3,4/14/2020,Winter,582
1192782,13-L-214506,E200001C3618016911008E28,1.1,Vilnius,Pelesos g.,24,Ekonovus,,12:13:00 PM,0.041,54.671,25.2893,12:52:00 PM,Vilniaus m. BA3,10/6/2020,Autumn,367.3333333
1192780,13-L-208044,E2000017571301522210341B,1.1,Vilnius,Pelesos g.,24,Ekonovus,,12:13:00 PM,0.033,54.671,25.2893,12:52:00 PM,Vilniaus m. BA3,11/4/2020,Autumn,367.3333333
1194850,13-L-218549,0512021373FEDCBA00063243,5,Vilnius,Pupinės g.,8,Ekonovus,,7:47:00 PM,0.1505,54.6076,25.2572,8:22:00 PM,Vilniaus m. BA3,9/1/2021,Spring,129.3333333
1191813,13-L-214345,E200001C3618018107409EFE,0.24,Vilnius,Sartų g.,4,Ekonovus,,10:30:00 AM,0.0085,54.6192,25.243,11:12:00 AM,Vilniaus m. BA3,12/9/2020,Winter,1115.666667
1192391,13-L-221962,E200470181006026917C010E,1.1,Vilniaus m.,Liepkalnio g.,26A,Ekonovus,,11:34:00 AM,0.039,54.6651,25.2989,12:12:00 PM,Vilniaus m. BA3,9/28/2018,Summer,72.66666667
1194168,13-L-116794,4000000EC6CD6F,1.1,Vilniaus m.,Bieliūnų g.,1,Ecoservice,,2:49:00 PM,0.05,54.74,25.2236,3:22:00 PM,Vilniaus m. BA4,5/1/2018,Summer,1930.666667
1194165,13-L-116793,4000000EC748B8,1.1,Vilniaus m.,Bieliūnų g.,1,Ecoservice,,2:48:00 PM,0.06,54.74,25.2236,3:20:00 PM,Vilniaus m. BA4,5/1/2018,Summer,1930.666667
1194169,13-L-116792,4000000EC6CD74,1.1,Vilniaus m.,Bieliūnų g.,1,Ecoservice,,2:49:00 PM,0.015,54.74,25.2236,3:22:00 PM,Vilniaus m. BA4,5/1/2018,Summer,1930.666667
1190197,13-L-104077,4000000EC6DBD1,5,Vilniaus m.,Elbingo g.,63,Ecoservice,,8:17:00 AM,0.09,54.7077,25.1711,8:50:00 AM,Vilniaus m. BA4,5/1/2018,Summer,852.3333333
1193518,13-L-134748,4000000EC7758C,5,Vilniaus m.,Erfurto g.,6,Ecoservice,,1:22:00 PM,0.308,54.6772,25.2144,1:54:00 PM,Vilniaus m. BA4,11/19/2018,Autumn,6550.666667
1190723,13-L-129611,4000000EC6EFA0,1.1,Vilniaus m.,Gabijos g.,32,Ecoservice,,8:56:00 AM,0.1,54.736,25.2216,9:28:00 AM,Vilniaus m. BA4,5/1/2018,Winter,1930.666667
1190714,13-L-129612,4000000EC6EF86,1.1,Vilniaus m.,Gabijos g.,32,Ecoservice,,8:56:00 AM,0.06,54.736,25.2216,9:28:00 AM,Vilniaus m. BA4,5/1/2018,Winter,1930.666667
1188967,13-L-136690,4000003381D700,5,Vilniaus m.,I. Kanto al.,18,Ecoservice,,6:51:00 AM,0.134,54.7049,25.1795,7:24:00 AM,Vilniaus m. BA4,6/27/2019,Spring,1358
1194001,13-L-105795,4000000EC71FF3,5,Vilniaus m.,Jonažolių g.,15,Ecoservice,,2:23:00 PM,0.005,54.6689,25.2123,2:56:00 PM,Vilniaus m. BA4,5/1/2018,Winter,1750.333333
1194002,13-L-105796,4000000EC7201B,5,Vilniaus m.,Jonažolių g.,15,Ecoservice,,2:24:00 PM,0.292,54.6689,25.2122,2:56:00 PM,Vilniaus m. BA4,5/1/2018,Winter,1750.333333
1194000,13-L-105794,4000000EC72032,5,Vilniaus m.,Jonažolių g.,15,Ecoservice,,2:22:00 PM,0.472,54.6689,25.2122,2:54:00 PM,Vilniaus m. BA4,5/1/2018,Winter,1750.333333
1189256,13-L-143705,4000003384C04D,5,Vilniaus m.,Karaliaučiaus g.,8,Ecoservice,,7:10:00 AM,0.15,54.7069,25.175,7:44:00 AM,Vilniaus m. BA4,8/2/2022,Winter,1145.666667
1194684,13-L-104241,4000000EC6EF59,3,Vilniaus m.,M. Mažvydo g.,15,Ecoservice,,5:03:00 PM,0.088,54.7116,25.1812,5:36:00 PM,Vilniaus m. BA4,5/1/2018,Winter,893.3333333
1189280,13-L-144121,400000338473FC,5,Vilniaus m.,Pajautos g.,7,Ecoservice,,7:17:00 AM,0.124,54.7091,25.1776,7:50:00 AM,Vilniaus m. BA4,10/3/2022,Winter,1024.666667
1187873,13-L-303757,E20000175611025914408849,0.77,Vilniaus m.,Pylimo g.,58,Ekonovus,,5:07:00 AM,0.0265,54.6731,25.286,5:42:00 AM,Vilniaus m. BA5,11/30/2019,Spring,106.3333333
